건물번호,일시,기온,강수량,풍속,습도,일조,일사,건물유형,전력소비량
1,20220616 14,22.1,,4.1,70.0,0.0,0.75,건물기타,3206.4
1,20220616 15,23.1,,3.5,64.0,0.1,1.43,건물기타,3186.72
1,20220616 16,23.9,,3.3,59.0,0.4,1.54,건물기타,3093.12
1,20220616 17,24.5,,2.7,56.0,0.7,1.63,건물기타,2463.84
1,20220616 18,24.6,,2.5,54.0,1.0,1.39,건물기타,2277.6
1,20220616 19,23.8,,2.0,57.0,1.0,0.63,건물기타,2156.16
1,20220616 20,22.1,,2.1,67.0,0.5,0.14,건물기타,2036.64
1,20220616 21,20.8,,2.7,73.0,,,건물기타,1713.6
1,20220616 22,19.9,,1.2,76.0,,,건물기타,1413.12
1,20220616 23,19.4,,0.4,77.0,,,건물기타,1265.28
1,20220617 00,18.7,,1.3,80.0,,,건물기타,1191.36
1,20220617 01,18.1,,0.8,80.0,,,건물기타,1129.44
1,20220617 02,17.9,,0.1,83.0,,,건물기타,1059.6
1,20220617 03,17.3,,1.6,86.0,,,건물기타,1040.4
1,20220617 04,17.0,,1.4,88.0,,,건물기타,1073.76
1,20220617 05,16.7,,1.8,89.0,,,건물기타,1192.8
1,20220617 06,16.7,,1.2,90.0,0.0,0.07,건물기타,1489.44
1,20220617 07,17.9,,1.0,90.0,0.5,0.41,건물기타,1918.8
1,20220617 08,19.5,,1.2,83.0,0.0,0.54,건물기타,2371.44
1,20220617 09,20.3,,2.0,83.0,0.0,0.57,건물기타,2661.36
1,20220617 10,21.9,,1.8,79.0,0.0,1.17,건물기타,3210.48
1,20220617 11,23.4,,2.7,72.0,0.1,1.62,건물기타,3342.96
1,20220617 12,25.0,,1.9,66.0,0.2,2.08,건물기타,3314.4
1,20220617 13,26.5,,2.0,62.0,0.7,3.0,건물기타,3366.24
1,20220617 14,27.8,,2.5,57.0,1.0,3.41,건물기타,3544.8
1,20220617 15,27.9,,1.4,58.0,0.3,1.9,건물기타,3510.0
1,20220617 16,27.5,,3.2,61.0,0.2,1.38,건물기타,3397.92
1,20220617 17,26.8,,3.0,63.0,0.2,1.09,건물기타,2796.72
1,20220617 18,26.3,,3.3,67.0,0.0,0.48,건물기타,2592.96
1,20220617 19,25.6,,2.4,69.0,0.0,0.12,건물기타,2248.8
1,20220617 20,25.1,,2.4,72.0,0.0,0.02,건물기타,1998.72
1,20220617 21,23.8,,2.8,78.0,,,건물기타,1691.04
1,20220617 22,23.2,,2.2,80.0,,,건물기타,1380.96
1,20220617 23,23.1,,0.9,82.0,,,건물기타,1224.72
1,20220618 00,22.8,,1.2,83.0,,,건물기타,1236.96
1,20220618 01,22.6,,1.0,85.0,,,건물기타,1163.52
1,20220618 02,22.3,,1.0,85.0,,,건물기타,1070.88
1,20220618 03,22.3,,0.5,84.0,,,건물기타,1048.8
1,20220618 04,22.4,,1.5,84.0,,,건물기타,1087.68
1,20220618 05,22.2,,1.2,84.0,,,건물기타,1173.6
1,20220618 06,22.1,,1.2,86.0,0.0,0.06,건물기타,1433.28
1,20220618 07,22.5,,1.0,86.0,0.0,0.39,건물기타,1655.52
1,20220618 08,23.2,,2.2,80.0,0.0,0.57,건물기타,2232.0
1,20220618 09,23.6,,2.1,77.0,0.0,0.55,건물기타,2679.36
1,20220618 10,23.9,,2.6,75.0,0.0,0.51,건물기타,3117.12
1,20220618 11,24.4,,2.4,73.0,0.0,0.69,건물기타,3234.72
1,20220618 12,24.5,,2.6,72.0,0.0,0.5,건물기타,3230.4
1,20220618 13,24.4,,2.0,75.0,0.0,0.29,건물기타,3267.84
1,20220618 14,24.3,,2.3,76.0,0.0,0.38,건물기타,3263.04
1,20220618 15,23.7,0.0,2.6,81.0,0.0,0.44,건물기타,3250.56
1,20220618 16,24.3,,1.4,78.0,0.0,0.62,건물기타,3192.96
1,20220618 17,24.8,,0.5,76.0,0.0,0.54,건물기타,2920.32
1,20220618 18,25.0,,1.3,75.0,0.0,0.42,건물기타,2813.28
1,20220618 19,24.3,,2.5,77.0,0.0,0.08,건물기타,2510.88
1,20220618 20,23.2,,3.0,80.0,0.0,0.03,건물기타,2201.76
1,20220618 21,22.9,,1.1,80.0,,,건물기타,1767.84
1,20220618 22,22.7,,2.5,82.0,,,건물기타,1325.28
1,20220618 23,22.6,,0.7,82.0,,,건물기타,1098.72
1,20220619 00,22.4,,1.0,82.0,,,건물기타,955.2
1,20220619 01,22.4,,1.0,83.0,,,건물기타,915.84
1,20220619 02,22.4,,1.8,84.0,,,건물기타,838.08
1,20220619 03,22.4,,2.8,86.0,,,건물기타,825.12
1,20220619 04,22.3,,2.0,87.0,,,건물기타,860.16
1,20220619 05,22.3,,1.0,86.0,,,건물기타,957.6
1,20220619 06,22.3,,0.8,86.0,0.0,0.01,건물기타,1120.32
1,20220619 07,22.5,,1.6,85.0,0.0,0.11,건물기타,1289.76
1,20220619 08,22.7,,1.9,84.0,0.0,0.17,건물기타,1479.84
1,20220619 09,22.9,,1.9,85.0,0.0,0.32,건물기타,2020.8
1,20220619 10,23.4,,1.0,83.0,0.0,0.43,건물기타,2692.32
1,20220619 11,23.6,,1.8,80.0,0.0,0.44,건물기타,2768.64
1,20220619 12,23.7,,2.4,79.0,0.0,0.45,건물기타,2809.92
1,20220619 13,24.2,,2.0,77.0,0.0,0.61,건물기타,2811.84
1,20220619 14,24.2,,2.3,78.0,0.0,0.4,건물기타,2860.32
1,20220619 15,24.2,,2.6,79.0,0.0,0.47,건물기타,2799.84
1,20220619 16,24.2,,1.4,79.0,0.0,0.36,건물기타,2770.08
1,20220619 17,24.9,,1.2,76.0,0.0,0.65,건물기타,2678.88
1,20220619 18,24.9,,1.2,74.0,0.0,0.41,건물기타,2735.52
1,20220619 19,24.7,,1.1,76.0,0.0,0.18,건물기타,2680.8
1,20220619 20,24.3,,1.1,77.0,0.0,0.05,건물기타,2602.08
1,20220619 21,24.0,,1.9,79.0,,,건물기타,1934.4
1,20220619 22,23.7,,1.4,81.0,,,건물기타,1571.04
1,20220619 23,23.4,,1.3,83.0,,,건물기타,1289.76
1,20220620 00,23.0,,0.9,85.0,,,건물기타,1207.68
1,20220620 01,22.7,,0.9,85.0,,,건물기타,1143.84
1,20220620 02,22.6,,1.1,90.0,,,건물기타,1084.32
1,20220620 03,22.5,,0.9,90.0,,,건물기타,1068.96
1,20220620 04,22.3,,0.7,90.0,,,건물기타,1112.64
1,20220620 05,22.2,,0.8,91.0,,,건물기타,1236.96
1,20220620 06,22.1,,0.3,91.0,0.0,0.04,건물기타,1522.08
1,20220620 07,22.5,,1.0,90.0,0.0,0.27,건물기타,1887.84
1,20220620 08,23.3,,1.5,87.0,0.0,0.53,건물기타,2310.24
1,20220620 09,24.1,,1.0,81.0,0.0,0.56,건물기타,2639.52
1,20220620 10,24.4,,0.5,78.0,0.0,0.45,건물기타,3264.48
1,20220620 11,25.1,,0.5,72.0,0.0,0.62,건물기타,3362.4
1,20220620 12,26.3,,1.2,70.0,0.0,1.19,건물기타,3375.36
1,20220620 13,26.8,,2.3,67.0,0.0,1.42,건물기타,3430.56
1,20220620 14,28.0,,2.1,63.0,0.1,2.26,건물기타,3883.2
1,20220620 15,28.3,,1.6,64.0,0.0,1.49,건물기타,3833.28
1,20220620 16,28.6,,1.5,62.0,0.0,1.08,건물기타,3702.72
1,20220620 17,28.7,,1.9,61.0,0.3,1.19,건물기타,3129.6
1,20220620 18,28.8,,1.8,59.0,0.5,0.84,건물기타,2908.32
1,20220620 19,28.2,,2.6,62.0,0.9,0.53,건물기타,2341.44
1,20220620 20,26.8,,1.5,66.0,0.0,0.12,건물기타,1960.8
1,20220620 21,25.6,,2.0,74.0,,,건물기타,1668.48
1,20220620 22,24.8,,1.7,77.0,,,건물기타,1348.8
1,20220620 23,24.2,,1.2,79.0,,,건물기타,1184.16
1,20220621 00,23.7,,1.3,84.0,,,건물기타,1068.48
1,20220621 01,23.0,,0.9,85.0,,,건물기타,1014.24
1,20220621 02,22.5,,0.7,89.0,,,건물기타,934.56
1,20220621 03,22.1,,2.5,92.0,,,건물기타,924.48
1,20220621 04,21.8,,0.6,91.0,,,건물기타,960.48
1,20220621 05,21.5,,0.8,92.0,,,건물기타,1080.48
1,20220621 06,21.3,,0.3,92.0,0.0,0.06,건물기타,1418.88
1,20220621 07,22.1,,1.1,91.0,0.6,0.43,건물기타,2120.16
1,20220621 08,24.1,,1.4,84.0,1.0,1.13,건물기타,2755.68
1,20220621 09,26.0,,1.1,77.0,1.0,1.85,건물기타,3144.96
1,20220621 10,27.2,,2.5,68.0,1.0,2.46,건물기타,3813.12
1,20220621 11,28.8,,2.5,65.0,1.0,2.98,건물기타,4580.64
1,20220621 12,29.9,,3.0,59.0,1.0,3.38,건물기타,4458.24
1,20220621 13,31.4,,2.0,54.0,1.0,3.56,건물기타,4451.04
1,20220621 14,32.3,,3.0,50.0,1.0,3.45,건물기타,4323.84
1,20220621 15,32.0,,3.3,52.0,1.0,3.0,건물기타,4320.96
1,20220621 16,32.3,,3.2,53.0,1.0,2.65,건물기타,4162.56
1,20220621 17,31.8,,3.1,54.0,1.0,2.0,건물기타,3473.76
1,20220621 18,30.9,,2.7,55.0,1.0,1.36,건물기타,3138.72
1,20220621 19,29.2,,2.8,59.0,1.0,0.54,건물기타,2649.6
1,20220621 20,27.3,,2.1,67.0,0.0,0.09,건물기타,2322.24
1,20220621 21,25.9,,2.3,74.0,,,건물기타,1921.44
1,20220621 22,25.1,,1.5,77.0,,,건물기타,1501.92
1,20220621 23,24.6,,3.1,79.0,,,건물기타,1346.4
1,20220622 00,24.1,,2.5,80.0,,,건물기타,1257.6
1,20220622 01,23.8,,2.5,79.0,,,건물기타,1187.52
1,20220622 02,23.1,,2.3,82.0,,,건물기타,1107.84
1,20220622 03,22.4,,2.2,85.0,,,건물기타,1097.76
1,20220622 04,21.9,,2.0,87.0,,,건물기타,1125.12
1,20220622 05,22.0,,1.7,86.0,,,건물기타,1252.8
1,20220622 06,22.2,,1.8,87.0,0.0,0.02,건물기타,1570.56
1,20220622 07,22.6,,1.5,84.0,0.0,0.18,건물기타,2145.12
1,20220622 08,23.0,,1.9,83.0,0.0,0.28,건물기타,2767.68
1,20220622 09,23.9,,1.1,81.0,0.1,0.61,건물기타,3039.36
1,20220622 10,26.0,,1.9,72.0,0.8,2.18,건물기타,3741.6
1,20220622 11,27.3,,2.5,66.0,0.7,2.52,건물기타,4290.24
1,20220622 12,28.5,,1.9,61.0,1.0,3.05,건물기타,4249.44
1,20220622 13,29.0,,3.2,58.0,0.6,2.65,건물기타,4323.84
1,20220622 14,30.1,,3.2,58.0,0.8,2.9,건물기타,4207.68
1,20220622 15,30.4,,3.4,54.0,1.0,2.84,건물기타,4193.76
1,20220622 16,30.7,,3.4,44.0,1.0,2.4,건물기타,3997.92
1,20220622 17,29.6,,3.8,53.0,0.9,1.64,건물기타,3296.16
1,20220622 18,28.7,,3.2,58.0,0.5,0.79,건물기타,2946.72
1,20220622 19,27.7,,2.3,59.0,0.0,0.27,건물기타,2832.0
1,20220622 20,26.8,,2.4,65.0,0.0,0.06,건물기타,2683.2
1,20220622 21,26.1,,1.4,68.0,,,건물기타,1965.6
1,20220622 22,25.4,,1.4,71.0,,,건물기타,1420.32
1,20220622 23,25.2,,0.4,73.0,,,건물기타,1262.88
1,20220623 00,24.7,,0.9,75.0,,,건물기타,1132.32
1,20220623 01,24.3,,1.1,76.0,,,건물기타,1056.0
1,20220623 02,23.9,,0.8,75.0,,,건물기타,969.12
1,20220623 03,23.5,,0.9,78.0,,,건물기타,952.8
1,20220623 04,23.7,,1.8,80.0,,,건물기타,984.0
1,20220623 05,23.7,,1.4,80.0,,,건물기타,1117.44
1,20220623 06,23.7,,1.3,82.0,0.0,0.06,건물기타,1472.64
1,20220623 07,24.1,,0.3,81.0,0.0,0.32,건물기타,2145.6
1,20220623 08,25.1,0.0,2.0,78.0,0.0,0.53,건물기타,2631.84
1,20220623 09,24.7,0.8,2.3,82.0,0.0,0.21,건물기타,2949.6
1,20220623 10,25.1,0.4,1.4,84.0,0.0,0.48,건물기타,3648.96
1,20220623 11,26.0,,1.9,81.0,0.0,0.74,건물기타,4433.28
1,20220623 12,26.4,,1.8,78.0,0.0,0.56,건물기타,4610.88
1,20220623 13,25.7,3.0,2.3,88.0,0.0,0.13,건물기타,4324.32
1,20220623 14,25.0,9.5,2.9,96.0,0.0,0.05,건물기타,4609.92
1,20220623 15,24.7,7.8,5.4,97.0,0.0,0.09,건물기타,4562.88
1,20220623 16,24.4,3.1,4.7,96.0,0.0,0.07,건물기타,4383.36
1,20220623 17,24.4,1.9,4.0,99.0,0.0,0.08,건물기타,3252.48
1,20220623 18,24.2,9.8,4.7,99.0,0.0,0.07,건물기타,2655.84
1,20220623 19,24.0,31.4,3.4,100.0,0.0,0.02,건물기타,2417.28
1,20220623 20,23.6,15.3,4.7,99.0,0.0,0.0,건물기타,2303.52
1,20220623 21,23.5,0.1,4.2,97.0,,,건물기타,1879.2
1,20220623 22,23.5,9.9,3.5,99.0,,,건물기타,1566.72
1,20220623 23,23.3,8.6,4.0,99.0,,,건물기타,1376.64
1,20220624 00,23.5,1.4,3.7,100.0,,,건물기타,1275.36
1,20220624 01,23.4,14.4,3.4,100.0,,,건물기타,1210.56
1,20220624 02,23.0,4.4,3.7,99.0,,,건물기타,1121.76
1,20220624 03,22.4,0.1,1.6,98.0,,,건물기타,1092.48
1,20220624 04,22.1,0.0,1.8,99.0,,,건물기타,1138.56
1,20220624 05,21.7,,2.6,97.0,,,건물기타,1253.76
1,20220624 06,20.7,0.0,3.4,98.0,0.0,0.01,건물기타,1553.28
1,20220624 07,20.8,0.2,3.4,99.0,0.0,0.08,건물기타,2010.24
1,20220624 08,21.3,0.0,2.8,99.0,0.0,0.18,건물기타,2690.4
1,20220624 09,22.0,,2.6,98.0,0.0,0.51,건물기타,3031.68
1,20220624 10,23.0,,3.7,92.0,0.1,1.07,건물기타,3758.4
1,20220624 11,23.0,,2.6,88.0,0.1,1.44,건물기타,4450.08
1,20220624 12,22.7,,3.4,88.0,0.0,0.69,건물기타,4546.08
1,20220624 13,22.8,,4.1,89.0,0.0,0.62,건물기타,4213.92
1,20220624 14,22.6,,4.9,91.0,0.0,0.47,건물기타,4355.04
1,20220624 15,22.5,0.0,2.7,93.0,0.0,0.3,건물기타,4215.36
1,20220624 16,23.1,,4.0,86.0,0.0,0.6,건물기타,3975.84
1,20220624 17,24.3,,2.5,82.0,0.1,0.82,건물기타,3269.76
1,20220624 18,24.8,,4.6,79.0,0.6,1.11,건물기타,2982.24
1,20220624 19,24.7,,3.7,78.0,0.8,0.57,건물기타,2792.16
1,20220624 20,24.2,,4.4,81.0,0.0,0.03,건물기타,2210.4
1,20220624 21,23.7,,3.7,85.0,,,건물기타,1761.6
1,20220624 22,23.2,,3.8,87.0,,,건물기타,1414.56
1,20220624 23,22.9,,3.0,86.0,,,건물기타,1324.32
1,20220625 00,22.3,,2.7,88.0,,,건물기타,1254.24
1,20220625 01,21.8,,3.4,90.0,,,건물기타,1151.04
1,20220625 02,21.6,,3.3,90.0,,,건물기타,1050.72
1,20220625 03,21.5,,1.9,90.0,,,건물기타,1030.56
1,20220625 04,21.5,,2.5,89.0,,,건물기타,1062.72
1,20220625 05,21.5,,2.2,90.0,,,건물기타,1189.92
1,20220625 06,21.8,,2.4,89.0,0.0,0.02,건물기타,1445.76
1,20220625 07,22.2,,1.6,88.0,0.0,0.23,건물기타,1884.48
1,20220625 08,23.0,,1.5,84.0,0.0,0.54,건물기타,2284.8
1,20220625 09,24.1,,1.3,83.0,0.1,0.76,건물기타,2692.32
1,20220625 10,25.0,,1.9,81.0,0.0,0.74,건물기타,3458.4
1,20220625 11,27.0,,2.9,75.0,0.4,2.18,건물기타,4284.96
1,20220625 12,28.8,,2.0,72.0,0.6,2.69,건물기타,4239.36
1,20220625 13,29.8,,3.1,71.0,0.5,2.51,건물기타,4312.32
1,20220625 14,30.3,,3.2,71.0,0.7,2.77,건물기타,4335.84
1,20220625 15,30.2,,4.0,71.0,0.2,1.71,건물기타,4274.88
1,20220625 16,29.7,,3.7,74.0,0.4,1.64,건물기타,4200.0
1,20220625 17,29.6,,2.7,74.0,0.0,0.8,건물기타,3169.44
1,20220625 18,29.0,,4.6,73.0,0.1,0.64,건물기타,3001.92
1,20220625 19,28.1,,4.4,71.0,0.0,0.28,건물기타,2888.64
1,20220625 20,27.4,,3.6,75.0,0.0,0.04,건물기타,2701.92
1,20220625 21,26.6,,4.1,81.0,,,건물기타,1844.16
1,20220625 22,26.3,,3.6,81.0,,,건물기타,1373.76
1,20220625 23,26.1,,2.4,82.0,,,건물기타,1833.12
1,20220626 00,25.7,,2.5,84.0,,,건물기타,1725.6
1,20220626 01,25.3,,3.7,86.0,,,건물기타,1672.32
1,20220626 02,25.1,,2.4,84.0,,,건물기타,1562.4
1,20220626 03,24.8,,2.5,83.0,,,건물기타,1433.28
1,20220626 04,25.0,,3.3,84.0,,,건물기타,1439.52
1,20220626 05,25.1,,3.0,86.0,,,건물기타,1564.8
1,20220626 06,25.1,,2.7,86.0,0.0,0.0,건물기타,1755.36
1,20220626 07,25.2,,2.0,86.0,0.0,0.01,건물기타,1851.84
1,20220626 08,25.3,,2.5,86.0,0.0,0.03,건물기타,1705.44
1,20220626 09,25.4,,2.5,85.0,0.0,0.05,건물기타,2469.12
1,20220626 10,25.4,,1.7,85.0,0.0,0.07,건물기타,2800.8
1,20220626 11,26.1,,2.7,85.0,0.0,0.36,건물기타,2995.68
1,20220626 12,26.8,,3.0,83.0,0.0,0.52,건물기타,3178.56
1,20220626 13,27.4,,2.5,82.0,0.0,0.78,건물기타,3532.8
1,20220626 14,27.6,,1.7,80.0,0.0,0.32,건물기타,3563.04
1,20220626 15,28.1,,3.9,79.0,0.0,0.25,건물기타,3533.28
1,20220626 16,27.8,,3.5,80.0,0.0,0.13,건물기타,3481.44
1,20220626 17,27.8,,3.2,80.0,0.0,0.21,건물기타,3051.84
1,20220626 18,27.6,,2.9,80.0,0.0,0.14,건물기타,2932.32
1,20220626 19,27.5,,2.2,80.0,0.0,0.1,건물기타,2904.0
1,20220626 20,27.3,,2.4,80.0,0.0,0.03,건물기타,2796.0
1,20220626 21,27.1,,1.9,81.0,,,건물기타,2047.68
1,20220626 22,27.0,,1.7,80.0,,,건물기타,1491.84
1,20220626 23,26.9,,2.4,81.0,,,건물기타,1333.92
1,20220627 00,26.9,,2.3,80.0,,,건물기타,1270.08
1,20220627 01,26.6,0.2,2.2,83.0,,,건물기타,1212.96
1,20220627 02,26.2,0.4,2.1,87.0,,,건물기타,1137.6
1,20220627 03,26.0,0.0,1.9,86.0,,,건물기타,1109.28
1,20220627 04,25.8,0.4,0.5,89.0,,,건물기타,1123.2
1,20220627 05,25.4,0.2,0.8,90.0,,,건물기타,1285.44
1,20220627 06,25.5,,1.0,89.0,0.0,0.0,건물기타,1690.56
1,20220627 07,25.7,0.0,1.1,89.0,0.0,0.1,건물기타,2311.2
1,20220627 08,26.2,0.0,0.8,87.0,0.0,0.29,건물기타,2989.44
1,20220627 09,26.8,0.0,2.2,83.0,0.0,0.4,건물기타,3505.92
1,20220627 10,27.2,0.0,2.5,81.0,0.0,0.38,건물기타,4008.48
1,20220627 11,28.0,0.0,2.8,79.0,0.0,0.63,건물기타,4657.92
1,20220627 12,27.8,0.3,2.4,83.0,0.0,0.51,건물기타,4883.04
1,20220627 13,27.6,1.6,2.5,86.0,0.0,0.86,건물기타,4858.08
1,20220627 14,26.6,1.3,3.6,88.0,0.0,0.41,건물기타,4777.92
1,20220627 15,26.6,0.5,2.6,90.0,0.0,0.48,건물기타,4653.6
1,20220627 16,26.7,0.7,2.1,91.0,0.0,0.28,건물기타,4543.2
1,20220627 17,26.3,0.5,5.4,89.0,0.0,0.25,건물기타,3676.32
1,20220627 18,26.4,0.0,2.4,87.0,0.0,0.11,건물기타,3067.2
1,20220627 19,26.9,0.0,4.3,84.0,0.0,0.04,건물기타,2943.84
1,20220627 20,27.1,0.0,4.7,81.0,0.0,0.01,건물기타,2771.52
1,20220627 21,27.3,0.0,4.2,80.0,,,건물기타,2390.4
1,20220627 22,27.3,0.0,4.0,80.0,,,건물기타,1530.72
1,20220627 23,27.6,,4.2,77.0,,,건물기타,1354.08
1,20220628 00,27.7,,3.2,77.0,,,건물기타,1301.28
1,20220628 01,27.7,0.0,3.5,77.0,,,건물기타,1222.08
1,20220628 02,27.5,0.0,4.6,77.0,,,건물기타,1125.6
1,20220628 03,27.4,0.0,3.1,77.0,,,건물기타,1102.56
1,20220628 04,27.0,0.0,6.2,80.0,,,건물기타,1131.36
1,20220628 05,26.3,1.2,8.5,83.0,,,건물기타,1288.32
1,20220628 06,27.0,0.0,8.6,79.0,0.0,0.02,건물기타,1647.84
1,20220628 07,27.1,,7.2,78.0,0.0,0.12,건물기타,2348.16
1,20220628 08,27.2,,6.8,78.0,0.0,0.21,건물기타,3012.96
1,20220628 09,27.6,,6.2,76.0,0.0,0.66,건물기타,3386.88
1,20220628 10,27.8,,6.7,75.0,0.0,0.46,건물기타,3977.76
1,20220628 11,27.8,0.0,8.4,77.0,0.0,0.41,건물기타,4830.72
1,20220628 12,27.7,0.0,7.1,77.0,0.0,0.36,건물기타,4901.76
1,20220628 13,27.8,0.0,6.7,77.0,0.0,0.31,건물기타,4896.48
1,20220628 14,27.2,0.0,5.8,82.0,0.0,0.24,건물기타,4798.56
1,20220628 15,26.3,3.2,6.8,87.0,0.0,0.19,건물기타,4646.88
1,20220628 16,26.7,,6.0,84.0,0.0,0.15,건물기타,4564.32
1,20220628 17,26.9,,5.4,84.0,0.0,0.12,건물기타,3607.68
1,20220628 18,27.0,0.0,4.2,83.0,0.0,0.04,건물기타,3190.08
1,20220628 19,27.1,0.0,5.6,83.0,0.0,0.04,건물기타,3059.52
1,20220628 20,27.2,0.0,5.3,81.0,0.0,0.0,건물기타,2705.76
1,20220628 21,26.3,0.8,3.9,87.0,,,건물기타,1919.04
1,20220628 22,26.8,0.0,3.5,82.0,,,건물기타,1489.44
1,20220628 23,26.3,0.3,3.0,85.0,,,건물기타,1289.76
1,20220629 00,25.7,0.8,3.5,89.0,,,건물기타,1224.0
1,20220629 01,25.3,0.9,3.7,93.0,,,건물기타,1116.0
1,20220629 02,24.8,7.8,3.5,95.0,,,건물기타,1025.76
1,20220629 03,24.8,1.3,6.1,96.0,,,건물기타,1020.0
1,20220629 04,25.1,0.4,8.8,95.0,,,건물기타,1037.76
1,20220629 05,24.9,0.9,4.2,96.0,,,건물기타,1186.08
1,20220629 06,24.9,0.0,5.1,95.0,0.0,0.0,건물기타,1620.48
1,20220629 07,25.0,0.0,4.8,94.0,0.0,0.03,건물기타,2461.44
1,20220629 08,25.0,0.1,6.1,95.0,0.0,0.09,건물기타,3059.04
1,20220629 09,25.2,0.0,5.0,94.0,0.0,0.14,건물기타,3432.48
1,20220629 10,25.2,0.0,3.0,94.0,0.0,0.22,건물기타,4488.48
1,20220629 11,25.4,0.0,3.4,93.0,0.0,0.2,건물기타,4841.28
1,20220629 12,25.3,0.5,3.2,96.0,0.0,0.18,건물기타,4805.76
1,20220629 13,25.1,10.2,2.6,97.0,0.0,0.28,건물기타,4796.16
1,20220629 14,25.1,0.0,3.2,95.0,0.0,0.19,건물기타,4781.76
1,20220629 15,25.8,1.8,3.2,93.0,0.0,0.64,건물기타,4666.56
1,20220629 16,25.8,0.2,3.6,95.0,0.0,0.26,건물기타,4563.84
1,20220629 17,25.8,0.9,3.9,94.0,0.0,0.3,건물기타,3375.84
1,20220629 18,26.0,0.1,2.4,93.0,0.0,0.25,건물기타,3057.6
1,20220629 19,25.8,0.4,4.2,94.0,0.0,0.12,건물기타,2879.04
1,20220629 20,25.3,4.7,3.4,97.0,0.0,0.04,건물기타,2508.48
1,20220629 21,24.5,3.1,2.6,97.0,,,건물기타,1748.16
1,20220629 22,24.5,0.5,2.7,98.0,,,건물기타,1408.32
1,20220629 23,24.5,1.3,1.4,98.0,,,건물기타,1361.28
1,20220630 00,24.5,2.7,2.4,100.0,,,건물기타,1294.08
1,20220630 01,24.4,5.8,1.5,99.0,,,건물기타,1195.68
1,20220630 02,24.3,3.2,2.7,100.0,,,건물기타,1093.44
1,20220630 03,23.4,2.8,1.8,99.0,,,건물기타,1075.68
1,20220630 04,22.9,14.1,1.8,100.0,,,건물기타,1092.96
1,20220630 05,22.7,12.3,1.2,100.0,,,건물기타,1236.48
1,20220630 06,22.5,20.8,2.5,100.0,0.0,0.0,건물기타,1587.36
1,20220630 07,22.4,7.9,2.1,100.0,0.0,0.02,건물기타,2283.36
1,20220630 08,22.4,17.6,2.1,100.0,0.0,0.03,건물기타,2817.12
1,20220630 09,22.4,3.8,2.2,100.0,0.0,0.06,건물기타,3169.44
1,20220630 10,22.3,8.0,2.2,100.0,0.0,0.04,건물기타,3775.2
1,20220630 11,22.6,23.8,2.1,100.0,0.0,0.17,건물기타,4600.8
1,20220630 12,23.0,0.9,1.6,99.0,0.0,0.5,건물기타,4640.64
1,20220630 13,22.9,3.0,3.1,100.0,0.0,0.24,건물기타,4557.6
1,20220630 14,22.9,7.9,2.1,99.0,0.0,0.24,건물기타,4593.12
1,20220630 15,22.5,8.2,3.6,98.0,0.0,0.33,건물기타,4354.08
1,20220630 16,22.2,5.8,3.9,100.0,0.0,0.25,건물기타,4243.68
1,20220630 17,21.3,11.5,4.1,100.0,0.0,0.19,건물기타,3155.04
1,20220630 18,21.2,11.8,3.5,100.0,0.0,0.19,건물기타,2973.12
1,20220630 19,21.2,2.2,3.2,100.0,0.0,0.15,건물기타,2819.04
1,20220630 20,21.3,2.7,2.9,99.0,0.0,0.01,건물기타,2590.08
1,20220630 21,21.4,1.0,1.9,99.0,,,건물기타,1782.72
1,20220630 22,21.5,1.0,1.5,99.0,,,건물기타,1525.92
1,20220630 23,21.7,0.1,0.8,99.0,,,건물기타,1394.4
1,20220701 00,21.9,,1.1,99.0,,,건물기타,1290.72
1,20220701 01,22.3,,1.1,99.0,,,건물기타,1213.44
1,20220701 02,22.4,,1.9,99.0,,,건물기타,1131.84
1,20220701 03,22.6,,0.1,99.0,,,건물기타,1116.0
1,20220701 04,22.9,,0.9,99.0,,,건물기타,1152.0
1,20220701 05,22.9,,0.6,99.0,,,건물기타,1281.12
1,20220701 06,23.0,,1.3,99.0,0.0,0.03,건물기타,1652.64
1,20220701 07,23.4,,1.5,99.0,0.0,0.21,건물기타,2356.8
1,20220701 08,23.9,,1.6,99.0,0.0,0.38,건물기타,2894.88
1,20220701 09,25.6,,2.0,95.0,0.5,1.36,건물기타,3299.04
1,20220701 10,26.9,,2.7,85.0,0.6,2.0,건물기타,4672.32
1,20220701 11,27.6,,2.1,80.0,0.3,1.48,건물기타,4849.92
1,20220701 12,28.6,,2.2,74.0,0.6,2.4,건물기타,4836.0
1,20220701 13,29.7,,3.1,68.0,0.7,2.78,건물기타,4493.28
1,20220701 14,30.2,,3.3,65.0,0.6,2.43,건물기타,4480.8
1,20220701 15,30.6,,3.7,66.0,0.7,2.36,건물기타,4367.52
1,20220701 16,30.7,,3.5,64.0,0.8,2.51,건물기타,4269.12
1,20220701 17,30.8,,3.6,63.0,0.6,1.73,건물기타,3286.56
1,20220701 18,30.0,,3.1,65.0,0.8,1.28,건물기타,2886.72
1,20220701 19,29.7,,2.4,68.0,0.7,0.43,건물기타,2746.08
1,20220701 20,28.0,,2.6,77.0,0.3,0.15,건물기타,2555.52
1,20220701 21,26.9,,2.6,81.0,,,건물기타,2180.16
1,20220701 22,26.2,,2.0,84.0,,,건물기타,1767.84
1,20220701 23,25.9,,1.2,86.0,,,건물기타,1872.0
1,20220702 00,25.4,,1.1,87.0,,,건물기타,2055.84
